start,end,duration_min,state,top_variables,severity
2019-03-26 20:15:00,2019-03-26 20:45:00,35,2,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",2.0224232285742008
2019-03-26 21:45:00,2019-03-26 22:20:00,40,2,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",2.4777601328839833
2019-03-26 23:15:00,2019-03-26 23:20:00,10,2,"Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Gas_Outlet_Temp",1.6583848926447846
2019-03-26 23:35:00,2019-03-26 23:40:00,10,2,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",2.8014328871074543
2019-03-27 13:30:00,2019-03-27 13:35:00,10,2,"Cyclone_Inlet_Draft,Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft",1.7545677788440333
2019-03-27 16:40:00,2019-03-27 16:45:00,10,2,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",2.690608432991769
2019-03-27 17:00:00,2019-03-27 17:05:00,10,2,"Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",2.0267250470060345
2019-03-27 18:20:00,2019-03-27 18:35:00,20,2,"Cyclone_Inlet_Draft,Cyclone_Gas_Outlet_Temp,Cyclone_Material_Temp",1.6880539152795915
2019-03-27 18:55:00,2019-03-27 19:15:00,25,2,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp",1.8331728997161338
2019-03-27 20:50:00,2019-03-27 21:00:00,15,2,"Cyclone_Gas_Outlet_Temp,Cyclone_cone_draft,Cyclone_Material_Temp",1.5744679344328347
2019-03-27 21:35:00,2019-03-27 21:50:00,20,2,"Cyclone_cone_draft,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Draft",1.7543033816387101
2019-03-27 22:05:00,2019-03-27 22:45:00,45,2,"Cyclone_Inlet_Gas_Temp,Cyclone_Gas_Outlet_Temp,Cyclone_cone_draft",2.0476461238272763
2019-03-27 23:00:00,2019-03-27 23:20:00,25,2,"Cyclone_Inlet_Gas_Temp,Cyclone_Gas_Outlet_Temp,Cyclone_Material_Temp",2.0744854115168065
2019-03-27 23:40:00,2019-03-27 23:55:00,20,2,"Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Gas_Outlet_Temp",2.00951236413743
2019-03-28 00:15:00,2019-03-28 00:45:00,35,2,"Cyclone_Inlet_Gas_Temp,Cyclone_Gas_Outlet_Temp,Cyclone_Material_Temp",1.8610457548115775
2019-03-28 01:15:00,2019-03-28 01:35:00,25,2,"Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Gas_Outlet_Temp",1.8666058085639772
2019-03-28 01:50:00,2019-03-28 01:55:00,10,2,"Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Gas_Outlet_Temp",2.0131549465591014
2019-03-28 02:40:00,2019-03-28 02:50:00,15,2,"Cyclone_Material_Temp,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp",1.7598045825535742
2019-03-28 04:40:00,2019-03-28 04:50:00,15,2,"Cyclone_Material_Temp,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp",1.9281352222653727
2019-03-28 05:15:00,2019-03-28 06:15:00,65,2,"Cyclone_Material_Temp,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp",2.1372171179147386
2019-03-28 08:00:00,2019-03-28 09:00:00,65,2,"Cyclone_Material_Temp,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp",1.921845392079846
2019-03-28 11:50:00,2019-03-28 11:55:00,10,2,"Cyclone_Material_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Gas_Outlet_Temp",1.7904112577484852
2019-03-28 12:15:00,2019-03-28 12:20:00,10,2,"Cyclone_Material_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Gas_Outlet_Temp",1.709351705114001
2019-03-28 13:35:00,2019-03-28 13:40:00,10,2,"Cyclone_Material_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Gas_Outlet_Temp",2.0147451857340437
2019-03-28 14:45:00,2019-03-28 14:50:00,10,2,"Cyclone_Material_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft",1.995924245761761
2019-03-28 17:05:00,2019-03-28 17:30:00,30,2,"Cyclone_Material_Temp,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Draft",1.897983642774107
2019-03-28 18:05:00,2019-03-28 18:10:00,10,2,"Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Gas_Outlet_Temp",2.1330328006793633
2019-03-31 11:25:00,2019-03-31 11:35:00,15,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Material_Temp",2.4032428786914637
2019-03-31 15:50:00,2019-03-31 16:05:00,20,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",2.7419997440083
2019-04-01 16:05:00,2019-04-01 16:20:00,20,0,"Cyclone_Material_Temp,Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp",2.282451411874712
2019-04-04 11:20:00,2019-04-04 11:35:00,20,3,"Cyclone_Inlet_Gas_Temp,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Draft",1.8179200805763358
2019-04-04 12:05:00,2019-04-04 12:10:00,10,3,"Cyclone_Inlet_Gas_Temp,Cyclone_Gas_Outlet_Temp,Cyclone_Material_Temp",1.84732848326258
2019-04-06 23:20:00,2019-04-06 23:25:00,10,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",1.7840275870315832
2019-04-07 20:10:00,2019-04-07 20:20:00,15,4,"Cyclone_Inlet_Gas_Temp,Cyclone_Gas_Outlet_Temp,Cyclone_Outlet_Gas_draft",1.4211960976090128
2019-04-07 20:35:00,2019-04-07 20:40:00,10,4,"Cyclone_Inlet_Gas_Temp,Cyclone_Gas_Outlet_Temp,Cyclone_Outlet_Gas_draft",1.333189335619473
2019-04-08 05:55:00,2019-04-08 06:00:00,10,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",2.167238064480079
2019-04-08 13:35:00,2019-04-08 13:45:00,15,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",1.3917324112265053
2019-04-08 14:25:00,2019-04-08 14:50:00,30,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",1.6300832341440366
2019-04-11 04:05:00,2019-04-11 04:10:00,10,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Outlet_Gas_draft",1.7908699275097544
2019-04-11 04:50:00,2019-04-11 04:55:00,10,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Outlet_Gas_draft",2.1329146784261677
2019-04-11 05:15:00,2019-04-11 05:20:00,10,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",2.0520067687040284
2019-04-11 05:35:00,2019-04-11 05:45:00,15,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",1.6518418951110971
2019-04-11 07:45:00,2019-04-11 08:25:00,45,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Outlet_Gas_draft",1.9517543642207833
2019-04-11 08:40:00,2019-04-11 08:45:00,10,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Outlet_Gas_draft",1.9505345902914248
2019-04-11 17:25:00,2019-04-11 17:35:00,15,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft",1.4721616919230813
2019-04-12 15:40:00,2019-04-12 16:10:00,35,1,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_Gas_Outlet_Temp",1.430926405664831
2019-04-13 06:35:00,2019-04-13 09:10:00,160,1,"Cyclone_Outlet_Gas_draft,Cyclone_cone_draft,Cyclone_Inlet_Draft",1.9702133311427115
2019-04-13 09:25:00,2019-04-13 13:55:00,275,1,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_cone_draft",1.7780418980944974
2019-04-13 13:00:00,2019-04-13 13:30:00,35,3,"Cyclone_Material_Temp,Cyclone_cone_draft,Cyclone_Outlet_Gas_draft",1.8052160794905865
2019-04-13 14:30:00,2019-04-13 15:20:00,55,1,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_cone_draft",1.725268599509123
2019-04-13 15:10:00,2019-04-13 16:45:00,100,3,"Cyclone_cone_draft,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Draft",2.3236226483453284
2019-04-14 05:25:00,2019-04-14 05:45:00,25,1,"Cyclone_Inlet_Draft,Cyclone_Material_Temp,Cyclone_Inlet_Gas_Temp",2.1708355474040513
2019-04-14 07:10:00,2019-04-14 07:30:00,25,1,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.9072054051946992
2019-04-14 07:55:00,2019-04-14 08:25:00,35,1,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.8168383145551734
2019-04-14 08:40:00,2019-04-14 09:15:00,40,1,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.8914739938339755
2019-04-14 09:30:00,2019-04-14 09:40:00,15,1,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.8303871949858184
2019-04-14 10:40:00,2019-04-14 10:45:00,10,1,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.9547657423419569
2019-04-14 11:05:00,2019-04-14 11:10:00,10,1,"Cyclone_Inlet_Draft,Cyclone_cone_draft,Cyclone_Outlet_Gas_draft",1.8516698809091494
2019-04-14 11:25:00,2019-04-14 13:25:00,125,1,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.8251758299576502
2019-04-14 13:45:00,2019-04-14 14:35:00,55,1,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.8452292131365977
2019-04-14 15:15:00,2019-04-14 15:25:00,15,1,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Material_Temp",2.1077174976673114
2019-04-14 15:40:00,2019-04-14 16:10:00,35,1,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",2.0642324393739275
2019-04-14 16:25:00,2019-04-16 11:10:00,2570,1,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",2.154552662604599
2019-04-16 11:25:00,2019-04-16 11:45:00,25,1,"Cyclone_Inlet_Draft,Cyclone_cone_draft,Cyclone_Outlet_Gas_draft",1.7652252432201536
2019-04-16 12:00:00,2019-04-16 15:45:00,230,1,"Cyclone_Inlet_Draft,Cyclone_cone_draft,Cyclone_Outlet_Gas_draft",2.0830516149123546
2019-04-16 18:45:00,2019-04-16 18:50:00,10,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft",2.6185399772193825
2019-04-16 20:00:00,2019-04-16 20:05:00,10,3,"Cyclone_Inlet_Gas_Temp,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Draft",2.3707176400653953
2019-04-18 13:50:00,2019-04-18 13:55:00,10,1,"Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft",1.7745564677552996
2019-04-18 17:05:00,2019-04-19 08:55:00,955,1,"Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft",1.9092172395955853
2019-04-18 20:25:00,2019-04-18 20:55:00,35,2,"Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_Gas_Outlet_Temp",1.88451298327558
2019-04-18 21:50:00,2019-04-18 22:00:00,15,2,"Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_Gas_Outlet_Temp",1.5193545471429264
2019-04-19 05:45:00,2019-04-19 05:55:00,15,0,"Cyclone_Material_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Gas_Outlet_Temp",2.1020211763776526
2019-04-19 06:10:00,2019-04-19 06:55:00,50,0,"Cyclone_Material_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_cone_draft",1.9495201717936546
2019-04-19 06:40:00,2019-04-19 07:05:00,30,2,"Cyclone_Material_Temp,Cyclone_cone_draft,Cyclone_Inlet_Gas_Temp",1.8355661401229568
2019-04-19 08:25:00,2019-04-19 09:00:00,40,2,"Cyclone_Material_Temp,Cyclone_cone_draft,Cyclone_Gas_Outlet_Temp",1.6274431495383663
2019-04-27 22:10:00,2019-04-27 22:15:00,10,0,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Outlet_Gas_draft",1.9811668463799075
2019-04-29 01:25:00,2019-04-29 01:30:00,10,0,"Cyclone_Material_Temp,Cyclone_cone_draft,Cyclone_Inlet_Draft",1.902111137452635
2019-04-29 07:45:00,2019-04-29 08:25:00,45,3,"Cyclone_cone_draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft",2.0757056358256345
2019-04-29 09:35:00,2019-04-29 09:55:00,25,3,"Cyclone_cone_draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft",1.8778820517519714
2019-04-29 10:10:00,2019-04-29 10:55:00,50,3,"Cyclone_cone_draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft",2.1245776080542984
2019-04-30 21:50:00,2019-04-30 22:00:00,15,3,"Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft,Cyclone_Gas_Outlet_Temp",1.7196216092640688
2019-05-01 08:30:00,2019-05-01 08:45:00,20,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",1.6455357136916868
2019-05-02 02:55:00,2019-05-02 03:05:00,15,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",1.3893376184989024
2019-05-02 04:00:00,2019-05-02 04:10:00,15,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",1.9159354475890409
2019-05-02 04:25:00,2019-05-02 04:35:00,15,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Material_Temp,Cyclone_Inlet_Gas_Temp",1.7004210899980887
2019-05-02 05:10:00,2019-05-02 05:15:00,10,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",1.7910831942300611
2019-05-02 06:45:00,2019-05-02 06:55:00,15,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",1.8537199114290066
2019-05-02 16:45:00,2019-05-02 16:55:00,15,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft",1.8071822915745288
2019-05-03 07:25:00,2019-05-03 07:30:00,10,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",1.7976398218213598
2019-05-03 09:00:00,2019-05-03 09:05:00,10,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",1.8192453371442934
2019-05-04 15:25:00,2019-05-04 15:35:00,15,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft",2.260699663716698
2019-05-04 15:50:00,2019-05-04 16:00:00,15,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft",2.097611561572276
2019-05-04 16:20:00,2019-05-04 16:25:00,10,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",2.032138538365814
2019-05-04 20:50:00,2019-05-04 20:55:00,10,3,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",2.104786734739823
2019-05-04 23:00:00,2019-05-04 23:05:00,10,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",2.0145350853590824
2019-05-05 00:45:00,2019-05-14 16:00:00,13880,3,"Cyclone_Inlet_Draft,Cyclone_cone_draft,Cyclone_Outlet_Gas_draft",2.352955994878944
2019-05-14 16:15:00,2019-05-14 16:20:00,10,3,"Cyclone_cone_draft,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",2.112597344100412
2019-05-14 16:35:00,2019-05-14 17:05:00,35,3,"Cyclone_cone_draft,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",1.9058173402839815
2019-05-14 19:25:00,2019-05-14 19:30:00,10,3,"Cyclone_Gas_Outlet_Temp,Cyclone_cone_draft,Cyclone_Inlet_Draft",2.031224203038408
2019-05-14 20:00:00,2019-05-14 20:25:00,30,3,"Cyclone_Gas_Outlet_Temp,Cyclone_cone_draft,Cyclone_Inlet_Draft",1.983453321821931
2019-05-14 21:25:00,2019-05-14 22:50:00,90,3,"Cyclone_cone_draft,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Draft",2.262222972835055
2019-05-14 23:20:00,2019-05-14 23:25:00,10,3,"Cyclone_cone_draft,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",2.1374791692726425
2019-05-14 23:40:00,2019-05-14 23:55:00,20,3,"Cyclone_cone_draft,Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp",2.1869363329923233
2019-05-15 00:25:00,2019-05-15 01:45:00,85,3,"Cyclone_cone_draft,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",2.139945016323513
2019-05-15 02:00:00,2019-05-15 02:05:00,10,3,"Cyclone_cone_draft,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",2.1227597935461
2019-05-15 02:30:00,2019-05-15 03:10:00,45,3,"Cyclone_cone_draft,Cyclone_Inlet_Gas_Temp,Cyclone_Gas_Outlet_Temp",2.331814274037207
2019-05-15 03:40:00,2019-05-15 04:15:00,40,3,"Cyclone_Gas_Outlet_Temp,Cyclone_cone_draft,Cyclone_Inlet_Gas_Temp",2.1970966264440874
2019-05-15 04:35:00,2019-05-15 04:50:00,20,3,"Cyclone_cone_draft,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Draft",2.1526250421932045
2019-05-15 05:25:00,2019-05-15 06:00:00,40,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_cone_draft",2.436651638959271
2019-05-15 14:10:00,2019-05-15 14:40:00,35,3,"Cyclone_Material_Temp,Cyclone_cone_draft,Cyclone_Inlet_Draft",2.289262856211808
2019-05-15 14:20:00,2019-05-15 15:45:00,90,1,"Cyclone_Material_Temp,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp",2.1406946343155844
2019-05-17 15:40:00,2019-05-17 15:50:00,15,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft",2.1746301793632967
2019-05-18 15:10:00,2019-05-18 15:20:00,15,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",2.1804703310839906
2019-05-18 16:40:00,2019-05-18 16:55:00,20,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",2.0470774884963423
2019-05-19 07:30:00,2019-05-19 07:45:00,20,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",1.8263502137311676
2019-05-19 08:35:00,2019-05-19 08:45:00,15,3,"Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Gas_Outlet_Temp",1.4936246913973499
2019-05-19 09:00:00,2019-05-19 09:05:00,10,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",1.8992353428411493
2019-05-20 22:20:00,2019-05-20 23:10:00,55,3,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.9694312611470914
2019-05-21 02:30:00,2019-05-21 03:45:00,80,3,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",2.8160441231559474
2019-05-21 06:25:00,2019-05-21 06:40:00,20,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",2.035123237554436
2019-05-22 02:40:00,2019-05-22 02:50:00,15,3,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Material_Temp",2.9373120703185225
2019-05-28 13:25:00,2019-05-28 15:10:00,110,1,"Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft",1.9810693772258885
2019-05-28 15:30:00,2019-05-28 15:55:00,30,1,"Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_Gas_Outlet_Temp",1.8344301978050044
2019-06-03 01:10:00,2019-06-03 01:15:00,10,1,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",2.494808126225331
2019-06-22 15:40:00,2019-06-22 17:55:00,140,3,"Cyclone_Outlet_Gas_draft,Cyclone_cone_draft,Cyclone_Inlet_Draft",2.2250163428252554
2019-06-22 18:15:00,2019-06-22 18:25:00,15,3,"Cyclone_Outlet_Gas_draft,Cyclone_cone_draft,Cyclone_Inlet_Draft",1.8998098245547874
2019-06-22 20:25:00,2019-06-22 20:35:00,15,3,"Cyclone_Outlet_Gas_draft,Cyclone_cone_draft,Cyclone_Inlet_Draft",1.8287093583876917
2019-06-22 21:25:00,2019-06-22 21:30:00,10,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",2.5290343942841944
2019-06-27 00:30:00,2019-06-27 00:40:00,15,0,"Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",1.8994548333159116
2019-06-27 00:55:00,2019-06-27 01:00:00,10,3,"Cyclone_Inlet_Draft,Cyclone_Material_Temp,Cyclone_Inlet_Gas_Temp",2.35981418507234
2019-06-28 12:25:00,2019-06-28 12:30:00,10,2,"Cyclone_cone_draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft",2.064698119588401
2019-07-02 00:45:00,2019-07-02 01:05:00,25,1,"Cyclone_Material_Temp,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",1.8596963522088352
2019-07-02 01:20:00,2019-07-02 02:10:00,55,1,"Cyclone_Material_Temp,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",1.8280024601441138
2019-07-08 16:00:00,2019-07-08 16:40:00,45,3,"Cyclone_Inlet_Draft,Cyclone_cone_draft,Cyclone_Outlet_Gas_draft",2.0590751822219104
2019-07-08 17:15:00,2019-07-08 17:30:00,20,1,"Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp,Cyclone_Outlet_Gas_draft",2.1397738936670554
2019-07-08 17:25:00,2019-07-08 22:50:00,330,3,"Cyclone_cone_draft,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",2.265228331879555
2019-07-08 17:45:00,2019-07-08 18:30:00,50,1,"Cyclone_Inlet_Draft,Cyclone_cone_draft,Cyclone_Outlet_Gas_draft",1.890473509789061
2019-07-08 22:15:00,2019-07-08 22:20:00,10,1,"Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft,Cyclone_Gas_Outlet_Temp",2.759173496696432
2019-07-08 23:00:00,2019-07-08 23:10:00,15,1,"Cyclone_Inlet_Draft,Cyclone_cone_draft,Cyclone_Outlet_Gas_draft",1.7644842506042269
2019-07-09 00:50:00,2019-07-09 01:05:00,20,1,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",2.4786726529946326
2019-07-09 12:25:00,2019-07-09 12:35:00,15,3,"Cyclone_cone_draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft",1.8003740737028036
2019-07-10 01:15:00,2019-07-10 01:30:00,20,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",2.0378556717737024
2019-07-26 10:30:00,2019-07-26 10:35:00,10,1,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",2.414483029107372
2019-07-31 14:50:00,2019-07-31 15:00:00,15,3,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Material_Temp",2.655981034601694
2019-08-14 22:20:00,2019-08-14 22:45:00,30,1,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Gas_Outlet_Temp",1.996869524625093
2019-08-15 01:10:00,2019-08-15 01:15:00,10,3,"Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp,Cyclone_Outlet_Gas_draft",2.195414220356896
2019-08-15 11:40:00,2019-08-15 14:30:00,175,3,"Cyclone_cone_draft,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",2.1674224285954113
2019-08-15 13:25:00,2019-08-15 17:20:00,240,1,"Cyclone_Inlet_Draft,Cyclone_cone_draft,Cyclone_Outlet_Gas_draft",2.0490041427238967
2019-08-15 17:40:00,2019-08-15 17:45:00,10,1,"Cyclone_Inlet_Draft,Cyclone_cone_draft,Cyclone_Inlet_Gas_Temp",2.2146937102599216
2019-08-16 08:15:00,2019-08-16 08:20:00,10,1,"Cyclone_Gas_Outlet_Temp,Cyclone_cone_draft,Cyclone_Inlet_Gas_Temp",1.818806528488091
2019-08-16 10:35:00,2019-08-16 10:45:00,15,1,"Cyclone_Inlet_Gas_Temp,Cyclone_cone_draft,Cyclone_Inlet_Draft",2.077234978426098
2019-08-16 13:10:00,2019-08-16 13:20:00,15,1,"Cyclone_Outlet_Gas_draft,Cyclone_cone_draft,Cyclone_Inlet_Draft",1.7625288522928109
2019-08-16 16:40:00,2019-08-16 17:15:00,40,1,"Cyclone_Outlet_Gas_draft,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Draft",1.666849396260121
2019-08-17 01:40:00,2019-08-17 01:55:00,20,1,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_cone_draft",1.5411248344653234
2019-08-18 15:55:00,2019-08-18 16:10:00,20,1,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_Material_Temp",1.53267382765162
2019-08-18 18:00:00,2019-08-18 18:10:00,15,1,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp",1.3612266638819712
2019-08-18 18:25:00,2019-08-18 18:50:00,30,1,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp,Cyclone_Gas_Outlet_Temp",1.6878876431945666
2019-08-18 19:25:00,2019-08-18 19:30:00,10,1,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp",1.7335539418501356
